id,xf,yf,amplitude,peaks
10146.0,0.005008347245409015,(-6794.008330449856+7836.756151167998j),34.63023281940749,21
10146.0,0.00667779632721202,(-4673.9236774155615+2251.171364974286j),17.321557201895878,28
10146.0,0.008347245409015025,(-55.89126203759656+6997.557582144755j),23.364877420390926,34
10146.0,0.01001669449081803,(4350.86605940372+937.2796164180083j),14.860358307842953,39
10146.0,0.011686143572621035,(5496.762534753963+1233.519882553583j),18.8095783179802,45
10146.0,0.01335559265442404,(1862.858463481346-3096.6819545539593j),12.066170397218281,51
10146.0,0.015025041736227046,(-2322.108492568803-2082.0136143789305j),10.413385087775799,60
10146.0,0.01669449081803005,(-3412.6343021077187-1309.8120145835542j),12.204885598902248,66
10146.0,0.018363939899833055,(-912.0000994878433+2461.5452355732373j),8.76481381631453,72
10146.0,0.02003338898163606,(-1447.2010118844255+1705.687652488206j),7.46881080174527,78
10146.0,0.021702838063439065,(-1361.1845138779788+1000.3817602471121j),5.640254856724383,85
10146.0,0.02337228714524207,(1874.665888075228+413.18225165668684j),6.4095468566615255,90
10146.0,0.025041736227045076,(-617.2194679924501+1709.4535349174769j),6.068341788087896,95
10146.0,0.02671118530884808,(1728.3982704098323-660.2248763858303j),6.17764510819676,104
10146.0,0.028380634390651086,(-1464.6202505432261-367.0230462177153j),5.041424875964065,114
10147.0,0.0,(150365-0j),267.0781527531084,0
10147.0,0.0017761989342806395,(1170.9473242306067+1718.0769386547681j),7.38600329411293,10
10147.0,0.003552397868561279,(-3963.4232175647076+8061.894186294229j),31.91288503405107,17
10147.0,0.0053285968028419185,(-2804.081220900832+8843.844110107324j),32.95822200714421,24
10147.0,0.007104795737122558,(481.3688444277318+7659.051544316517j),27.261682314559707,32
10147.0,0.008880994671403197,(-284.88413158940784+4568.008925545589j),16.258911942821953,39
10147.0,0.010657193605683837,(-2770.7492288126073-1736.5190556678535j),11.616150763328035,51
10147.0,0.012433392539964477,(-3432.772449195488-1073.5726597440987j),12.777024998713271,62
10147.0,0.014209591474245116,(-1263.340437750173+3297.9138464624507j),12.545681627785838,69
10147.0,0.015985790408525755,(-1131.2424566702985+2000.6187598874305j),8.16447758876128,80
10147.0,0.017761989342806393,(-480.36433928147665+1621.4514853285925j),6.00749743497463,87
10147.0,0.019538188277087035,(1188.2404176630873-445.4521187522248j),4.507967533236228,94
10147.0,0.021314387211367674,(67.23691534351451-2147.4524360447595j),7.632343783024038,100
10147.0,0.023090586145648313,(-1190.429010137263-498.9041284484082j),4.585245157144694,107
10147.0,0.024866785079928955,(-1794.6428538999558-323.85467735928535j),6.47825781360685,118
10147.0,0.026642984014209593,(-1406.9905630544476+1242.9810264175323j),6.669265624481679,125
10147.0,0.028419182948490232,(-284.77814810867426+1201.4159063455925j),4.386166771694133,131
10147.0,0.03019538188277087,(-1673.1347888903044-37.24497659350163j),5.945112913764848,140
10149.0,0.0,(142401-0j),263.7055555555556,0
10149.0,0.001851851851851852,(-6034.026874332191+2963.401584742766j),24.897934112716946,16
10149.0,0.003703703703703704,(-3849.6835362815846+5507.276581114124j),24.88661769575732,23
10149.0,0.005555555555555556,(3586.3222136008008+3946.5542823920787j),19.75050058355168,35
10149.0,0.007407407407407408,(3686.8466872682825-2157.845034212098j),15.82185361925637,42
10149.0,0.009259259259259259,(1137.975433275161-3011.6431781624574j),11.923960454159062,50
10149.0,0.011111111111111112,(-1241.6836212289168+2208.0741314179413j),9.3824176581522,61
10149.0,0.012962962962962964,(-2332.849857787799+1869.473153821141j),11.072227228532387,66
10149.0,0.014814814814814815,(-241.2461072212628+1662.684285279147j),6.222573531488595,73
10149.0,0.016666666666666666,(-702.3563580022533+2191.217800247771j),8.522334010042231,78
10149.0,0.018518518518518517,(992.5818058456513+1459.8322201465216j),6.538195000024877,86
10149.0,0.020370370370370372,(-443.6217182750021-1915.6848780755304j),7.282887454228145,96
10149.0,0.022222222222222223,(308.1629356710345-872.3014541394023j),3.426424832171678,102
10149.0,0.024074074074074074,(-1498.8570418857848-583.1686243919105j),5.956700272893886,109
10149.0,0.02592592592592593,(-733.0830018888395+1430.9430244307268j),5.954800747756173,120
10149.0,0.02777777777777778,(-646.4570533354822+997.7223645140807j),4.403136178828776,128
10149.0,0.02962962962962963,(-317.6232915222039-829.6729033772983j),3.2903435261547647,134
10149.0,0.031481481481481485,(1056.6585529883318-522.7719450737027j),4.366316079539003,142
10150.0,0.0,(160004-0j),266.67333333333335,0
10150.0,0.0016666666666666668,(-8096.937831114543-5110.517198899739j),31.91617289107757,9
10150.0,0.0033333333333333335,(-4776.083964052696+9553.13151548464j),35.60170092438268,18
10150.0,0.005,(2145.227085473368+4748.383340813056j),17.36828002728586,27
10150.0,0.006666666666666667,(-1062.7213786394836+6424.460579541155j),21.70588001919595,34
10150.0,0.008333333333333333,(4499.301737175956+1582.2244173530798j),15.897990868528314,39
10150.0,0.01,(4918.56953487311+2458.515455873805j),18.3292797082677,45
10150.0,0.011666666666666667,(2616.3017771297646-2637.300186872915j),12.382957493036898,51
10150.0,0.013333333333333334,(-1584.6485505499115-2507.218618130534j),9.886722986949227,60
10150.0,0.015000000000000001,(-2520.8750253052167-2036.063732906005j),10.801422960611726,66
10150.0,0.016666666666666666,(-1647.0447818635148+2071.1830498676118j),8.820780854526767,72
10150.0,0.018333333333333333,(-1818.1515633835268+918.9396695408345j),6.790618711534467,78
10150.0,0.02,(1730.596136920883+1552.316461115887j),7.7493006025467555,87
10150.0,0.021666666666666667,(509.22182285288454+1564.6740387607888j),5.484839420764612,93
10150.0,0.023333333333333334,(1944-322.16145020781096j),6.568378795410629,100
10150.0,0.025,(-1775.4522760702744-16.786542112651205j),5.918438769922744,107
10150.0,0.02666666666666667,(-1067.5105371518823-1050.5703694073366j),4.992524242423719,114
10150.0,0.028333333333333335,(-932.4885348786345-759.2420209876649j),4.008301544036848,121
10151.0,0.0,(156028-0j),265.80579216354346,0
10151.0,0.0017035775127768314,(-10011.585274263458+931.2843313449162j),34.25828389719354,9
10151.0,0.0034071550255536627,(-6847.074652139904-2589.767012919111j),24.94198626187668,16
10151.0,0.0051107325383304945,(-2108.565871004593+8103.414769336396j),28.528974122386344,25
10151.0,0.0068143100511073255,(-3135.8989170451655+2992.029357883275j),14.767610490842998,32
10151.0,0.008517887563884156,(4228.568843430973+3434.2479554272154j),18.5603510453663,38
10151.0,0.010221465076660989,(4725.486537672838+2873.8100293351445j),18.84406460816191,44
10151.0,0.01192504258943782,(1722.8777639427508-3157.8902699892915j),12.256564199024186,50
10151.0,0.013628620102214651,(-2874.3102375692947-601.6909857271153j),10.005493114481135,59
10151.0,0.015332197614991482,(-3118.498443264426+1876.9645571075341j),12.401308779358288,65
10151.0,0.017035775127768313,(-519.3173274037152+2814.9617525800904j),9.752858605289012,72
10151.0,0.018739352640545145,(-74.46711654915288+1287.1725919391467j),4.392929726889461,78
10151.0,0.020442930153321978,(1187.4595280007588+2506.1439107346478j),9.448832393889063,85
10151.0,0.022146507666098807,(593.4838831438487+1652.3408294238855j),5.98191378993821,91
10151.0,0.02385008517887564,(1503.6693970876881-804.17296911827j),5.8098895212119155,98
10151.0,0.02555366269165247,(1941.6687476171678-969.319180634341j),7.3941208275944605,104
10151.0,0.027257240204429302,(-1430.6915415472479+254.04291513041335j),4.950839049683562,116
10151.0,0.028960817717206135,(-1727.1513081560797-677.3173632783961j),6.3209938671638985,123
10181.0,0.0,(254008-0j),250.2541871921182,0
10181.0,0.0009852216748768472,(-1532.2184112471575-19852.4644482527j),39.234492935618206,10
10181.0,0.0019704433497536944,(-2144.2912410570484-8328.122379270699j),16.945309568720056,15
10181.0,0.0029556650246305416,(-11445.370818960699+1542.7599562120708j),22.756413128684716,21
10181.0,0.003940886699507389,(-2808.1852625765696-15992.763506195823j),31.99495149540284,26
10181.0,0.004926108374384236,(-9000.097917059702-1236.9032784671385j),17.90087782266789,37
10181.0,0.005911330049261083,(-8573.111934858222+6702.581485174207j),21.442810223222825,43
10181.0,0.006896551724137931,(8351.174905911266+2570.651763339523j),17.217477906995036,51
10181.0,0.007881773399014778,(1801.6306968189342+4955.822949670819j),10.390432766101267,58
10181.0,0.008866995073891625,(6017.47103168985+1475.9010924075283j),12.208521248574133,66
10181.0,0.009852216748768471,(5123.990385016097-1213.5347803251484j),10.37582859042063,71
10181.0,0.01083743842364532,(1786.4058237958238-4386.017893732732j),9.33174983205408,79
10181.0,0.011822660098522167,(5303.709559376957-1506.149656682096j),10.86388566576393,86
10181.0,0.012807881773399013,(-1660.6293099037114-5660.182258075977j),11.623169634875145,94
10181.0,0.013793103448275862,(3373.861537131733-2609.254767268112j),8.40415504835103,99
10181.0,0.014778325123152709,(-4861.572391903208-1025.7692185200626j),9.790365182265221,107
10181.0,0.015763546798029555,(-3494.412132067805+352.43648510489186j),6.920472975180375,112
10181.0,0.016748768472906402,(-2147.970293361741-1379.2266758840788j),5.029860160630332,119
10183.0,0.0,(123118-0j),271.18502202643174,0
10183.0,0.0022026431718061676,(-6485.208536961243+333.165797837124j),28.60687573331083,6
10183.0,0.004405286343612335,(-5324.652588972684-3294.005727609561j),27.582299168858885,12
10183.0,0.006607929515418503,(-5565.508025365602+4807.288027860236j),32.397548549776296,17
10183.0,0.00881057268722467,(3232.2156177074894+3456.5199401491554j),20.84717594359777,26
10183.0,0.011013215859030838,(5567.555099498287-398.0667335449636j),24.589283543621654,33
10183.0,0.013215859030837006,(1858.7737003735297-2438.772082229681j),13.508255097442655,42
10183.0,0.015418502202643174,(-2874.605701788118-729.402467099562j),13.064764697937143,50
10183.0,0.01762114537444934,(-535.6070913040282+2293.2274674540586j),10.374208190226401,58
10183.0,0.019823788546255508,(950.0247176722465+1842.8588866825082j),9.133589548548475,67
10183.0,0.022026431718061675,(1196.0316862418472+911.7350610099131j),6.625164917491476,75
10183.0,0.024229074889867842,(-691.3630320578994-494.06779466603194j),3.7434199752514,81
10183.0,0.026431718061674013,(-481.0619250340509-1196.4089523661196j),5.680624780318042,86
10183.0,0.02863436123348018,(-1135.101960548281+527.4803354482575j),5.513989704456326,92
10183.0,0.030837004405286347,(-376.9431859704338+1463.2252607815367j),6.656377940964301,101
10183.0,0.03303964757709251,(357.09512107652637+875.5797606851204j),4.165632903091854,108
10183.0,0.03524229074889868,(-792.6120801125526+519.2884943286142j),4.174330070006256,113
10183.0,0.03744493392070485,(-49.35232602211602-766.3213755941191j),3.3828586593701315,122
10184.0,0.0,(201855-0j),264.2081151832461,0
10184.0,0.0013089005235602095,(-8981.086479840673-7141.458817388524j),30.037524433462394,10
10184.0,0.002617801047120419,(-10300.546168201217-650.1323368631141j),27.01843651469155,21
10184.0,0.003926701570680629,(-9169.886358426174+2438.132649861451j),24.83896031962589,28
10184.0,0.005235602094240838,(-1203.2752017327048+7234.424406300468j),19.198455244926112,34
10184.0,0.006544502617801047,(-493.93910205798375+6362.364885814102j),16.705522103260073,42
10184.0,0.007853403141361258,(1193.9828607775707+4492.501539644695j),12.168739171000649,53
10184.0,0.009162303664921467,(4717.992800029836+2274.7367415196536j),13.711352009505527,59
10184.0,0.010471204188481676,(-361.39471915986263-3726.712970793214j),9.801557420919002,69
10184.0,0.011780104712041885,(-2670.693535026158-1641.1831426857018j),8.20591320318585,75
10184.0,0.013089005235602094,(-1480.9789784336697-1595.4295110119197j),5.69857111466531,80
10184.0,0.014397905759162305,(-3180.757983796145+1689.8563408439368j),9.428749500998636,86
10184.0,0.015706806282722516,(-2535.1335736877495-531.2650464213706j),6.780632691842244,93
10184.0,0.017015706806282723,(-1109.6235852955406+331.5658583406134j),3.0316808283844656,101
10184.0,0.018324607329842934,(1838.867375150268+1899.5293556153542j),6.920925850917287,109
10184.0,0.01963350785340314,(1423.0694027385657-671.978289910246j),4.119757980958368,115
10184.0,0.020942408376963352,(1765.6831672943272+503.888610102403j),4.8067423689013475,122
10184.0,0.022251308900523563,(1625.272648825352+640.0201301040627j),4.572645018728155,127
10186.0,0.0,(173050-0j),267.0524691358025,0
10186.0,0.0015432098765432098,(6242.025617174-9411.603683172902j),34.856211665637424,6
10186.0,0.0030864197530864196,(-11120.707423199856+1124.1863190023441j),34.4981008900911,19
10186.0,0.004629629629629629,(-5122.5526740758805+7634.573453669751j),28.37614401324402,24
10186.0,0.006172839506172839,(1787.8438767125583+7040.002368224143j),22.41812209221551,31
10186.0,0.007716049382716049,(4062.32579101142+6479.383319459792j),23.6035247702679,37
10186.0,0.009259259259259259,(4432.340773150466+2807.74457602679j),16.193875424272537,42
10186.0,0.010802469135802469,(3895.9377642561158+3050.625023077386j),15.272210013757089,50
10186.0,0.012345679012345678,(2761.717619874992-1700.7431624098854j),10.010478580808151,55
10186.0,0.013888888888888888,(235.1980668383257-3390.1866452438935j),10.488689564907736,60
10186.0,0.015432098765432098,(-2697.369535530688-1619.1397164531566j),9.709925514053364,65
10186.0,0.016975308641975308,(-2311.063233233428+2059.4955935686094j),9.554219293556365,73
10186.0,0.018518518518518517,(-362.0619571598978+2683.237911375585j),8.356651503500265,78
10186.0,0.020061728395061727,(-1100.321529224289+2475.8295416414076j),8.362112734427583,89
10186.0,0.021604938271604937,(1404.5800884862392+1135.658031487585j),5.5748673176172545,94
10186.0,0.023148148148148147,(464.16596312225784+2096.5547794769977j),6.627537190102407,103
10186.0,0.024691358024691357,(1795.0000000000005-493.63448015712993j),5.745799576424785,108
10186.0,0.026234567901234566,(1063.617792062102-2472.332149333137j),8.306833187018295,115
10187.0,0.0,(254008-0j),164.6195722618276,0
10187.0,0.0006480881399870382,(-11046.864601908235-15368.588142373585j),24.53257059820511,9
10187.0,0.0012961762799740765,(4129.737090364778-18071.990085056717j),24.028309965429674,15
10187.0,0.0019442644199611147,(-4933.329601237421-17938.12827015007j),24.114250608548186,20
10187.0,0.002592352559948153,(-1705.901396862224-9372.891072297085j),12.348498469585412,25
10187.0,0.0032404406999351912,(-8333.520937857786-123.98292032548534j),10.802907546256588,30
10187.0,0.0038885288399222295,(-13507.488963754335+5990.302881090355j),19.152555574105516,35
10187.0,0.004536616979909268,(-15254.735500488308-4417.723173773167j),20.585272191552384,40
10187.0,0.005184705119896306,(-12031.289382991363-4906.427349512072j),16.841562799866672,45
10187.0,0.005832793259883344,(-8268.615062338058+4905.905673881107j),12.462039340409433,51
10187.0,0.0064808813998703824,(-7133.6759006795655-4552.510844771864j),10.968951550046837,56
10187.0,0.007128969539857421,(-9395.976777580867-505.812046773759j),12.196476443023794,65
10187.0,0.007777057679844459,(4292.300087877332+8038.78579670658j),11.811993856890977,74
10187.0,0.008425145819831496,(1176.8741059734668+7480.834437552115j),9.815736510965408,79
10187.0,0.009073233959818535,(7839.8625190669245-835.0988793117235j),10.21933150663492,89
10187.0,0.009721322099805575,(5785.991254334452+1016.5406091830869j),7.614530903182731,94
10187.0,0.010369410239792612,(5310.356126469769+1922.317301407044j),7.320262235046073,104
10187.0,0.01101749837977965,(4744.0347694690645+745.0141630109374j),6.2244690070797875,112
10188.0,0.0,(113074-0j),269.22380952380956,0
10188.0,0.002380952380952381,(1346.7802158815036+5480.942307264159j),26.876110123335046,13
10188.0,0.004761904761904762,(-641.0073223551411+6884.182398864146j),32.92362414653096,20
10188.0,0.0071428571428571435,(1699.272549651334+4575.238237974207j),23.24098934565013,26
10188.0,0.009523809523809525,(-50.627102808937124-1823.4086661698757j),8.686244589338378,34
10188.0,0.011904761904761906,(396.38901047462105-3157.1955167815545j),15.152293988863759,39
10188.0,0.014285714285714287,(-1513.5775939280234-1416.7547123475665j),9.872326754672374,44
10188.0,0.01666666666666667,(-1667.5313728606586-41.003529904093426j),7.9430258188940766,49
10188.0,0.01904761904761905,(938.8489601582891+565.8085261116005j),5.2198310547957,54
10188.0,0.02142857142857143,(650.8076522266026+1876.1800643071774j),9.456430983014508,62
10188.0,0.02380952380952381,(1173.7583237655194+1491.148397728996j),9.036625083223976,67
10188.0,0.026190476190476195,(843.1275835134722-445.0454400865679j),4.539895125560835,73
10188.0,0.028571428571428574,(-1019.1794157064273+123.26203344493365j),4.8886007677927,80
10188.0,0.030952380952380953,(-1426.4071291481519+343.95245558287445j),6.987096285841688,85
10188.0,0.03333333333333334,(-1395.5065746553603+72.56587744965105j),6.654247627247204,91
10188.0,0.03571428571428572,(375.5668469544735+672.0178027344451j),3.6659194777449318,100
10188.0,0.0380952380952381,(444+850j),4.56655494177845,105
10188.0,0.04047619047619048,(490.5631440668062+466.6000495032348j),3.2239459931484076,110
10189.0,0.0,(205933-0j),263.6786171574904,0
10189.0,0.0012804097311139564,(-5428.006799705246-8286.128589941172j),25.36674713437202,8
10189.0,0.002560819462227913,(-6432.867441791355-3343.758089622039j),18.56594139883828,16
10189.0,0.0038412291933418692,(-10735.737643089888+3511.0594878283596j),28.925201329673634,23
10189.0,0.005121638924455826,(-7238.1604423577755+4758.6447394893485j),22.182619694070393,33
10189.0,0.006402048655569782,(529.3333362913581+6384.631994882773j),16.405985266364862,43
10189.0,0.0076824583866837385,(4483.434826025345-564.7436341014736j),11.571992430514083,53
10189.0,0.008962868117797694,(4513.692229093291-2443.2693237567382j),13.14351223328613,59
10189.0,0.010243277848911651,(2918.782371461256-686.0753994611686j),7.678184891509092,66
10189.0,0.011523687580025609,(-3438.832344691531+89.1262153891269j),8.80918596350844,71
10189.0,0.012804097311139564,(-2846.3533606037076-1362.4678298041656j),8.081017117989296,80
10189.0,0.01408450704225352,(-2674.0849547285256+2238.561176357919j),8.930575256691432,88
10189.0,0.015364916773367477,(-564.3309954043536+2269.8971485162833j),5.989746615290164,94
10189.0,0.016645326504481434,(-1644.5333266977113+942.774786551452j),4.854299369982035,99
10189.0,0.017925736235595388,(912.1651771603047+1149.3596851367802j),3.757580892995936,104
10189.0,0.019206145966709345,(-1567.0868306097502+2320.6020944590236j),7.170731290645847,111
10189.0,0.020486555697823303,(1048.0443746482208+2004.2345577822334j),5.791842902679633,117
10189.0,0.02176696542893726,(-128.39278145956035+1907.1049476452554j),4.894806608278619,124
10190.0,0.0,(156955-0j),266.02542372881356,0
10190.0,0.001694915254237288,(-10172.052145600665-621.4693214594888j),34.54582723705563,9
10190.0,0.003389830508474576,(-5217.868905912941-2651.2604554937134j),19.84002029511646,16
10190.0,0.005084745762711864,(-5633.4536273026815+7086.344396399484j),30.68724958802626,25
10190.0,0.006779661016949152,(411.3345053908464+2928.5277027814536j),10.024658240491313,31
10190.0,0.00847457627118644,(2127.8752637815423+4975.417085838112j),18.343534106266553,38
10190.0,0.010169491525423728,(1069.3524421153243+4144.372697117551j),14.508846699675493,44
10190.0,0.011864406779661017,(3397.732639086083-1129.1189240378442j),12.137059200978078,50
10190.0,0.013559322033898305,(-1512.976341281168-2446.3307566739504j),9.750481734620763,59
10190.0,0.015254237288135592,(-3280.415357355585-1355.2404201112302j),12.031654846059382,65
10190.0,0.01694915254237288,(-2334.979778178319+1019.7093061766625j),8.637044427291741,72
10190.0,0.01864406779661017,(-351.1415558321446+2071.5220824745843j),7.1222784349729515,77
10190.0,0.020338983050847456,(-2087.769498056587+1311.216711166192j),8.357201224265589,85
10190.0,0.022033898305084745,(1650.7492840328896+1491.742711597758j),7.542102083381033,94
10190.0,0.023728813559322035,(-1569.4021121333444-1859.3503981931624j),8.247957721906534,105
10190.0,0.02542372881355932,(-757.2528931633565-1164.5036619782052j),4.708693876559973,112
10190.0,0.02711864406779661,(-1002.43765429269-720.2716319289555j),4.1843094479181575,119
10190.0,0.0288135593220339,(-1196.01662342298+1219.4776177731787j),5.790145491922067,124
10194.0,0.0,(215879-0j),264.23378212974296,0
10194.0,0.0012239902080783353,(1946.4689187119866-8315.404520730059j),20.906196136846766,6
10194.0,0.0024479804161566705,(-11934.973154085668+3168.4947699173463j),30.228637478941835,11
10194.0,0.003671970624235006,(-8928.59237519972+1888.4404897718978j),22.340550030127822,17
10194.0,0.004895960832313341,(-11320.983814743457+1885.450287778694j),28.09526522730801,24
10194.0,0.006119951040391676,(-8998.540767384933+3202.599220050997j),23.38178568976694,30
10194.0,0.007343941248470012,(1158.6592791668354+6943.896818613311j),17.23353773902246,39
10194.0,0.008567931456548347,(1363.8886111711804+6392.305759125895j),16.00046237206929,45
10194.0,0.009791921664626682,(4160.0276853280575+3181.4591452033155j),12.820387469639835,51
10194.0,0.011015911872705017,(5497.176864706911+2421.851320779885j),14.705073029106481,57
10194.0,0.012239902080783353,(4131.397403452869+3836.8117428330333j),13.802261712696854,63
10194.0,0.013463892288861688,(2988.897797556145+259.31761577031466j),7.344249552926679,69
10194.0,0.014687882496940023,(-2829.6619810020948-2308.2850328376267j),8.939375164794896,74
10194.0,0.015911872705018357,(-2112.12088714473-2374.3979387447903j),7.779349072516871,80
10194.0,0.017135862913096694,(-3496.841262476708-127.1006864651673j),8.565851609585502,86
10194.0,0.01835985312117503,(-2859.597815038964+1749.7165904537046j),8.20669061934684,92
10194.0,0.019583843329253364,(-1151.8364811834992+3207.115124567561j),8.341945297612119,100
10194.0,0.020807833537331698,(-2585.025009614678+85.20064522258599j),6.331526819628065,106
10195.0,0.0,(254008-0j),248.29716520039102,0
10195.0,0.0009775171065493646,(1987.8000082490178-19261.53021578773j),37.856949281251715,10
10195.0,0.0019550342130987292,(-7660.458937660509-1525.2731143834753j),15.270442876278338,17
10195.0,0.002932551319648094,(-12939.29547840231-4599.405754607619j),26.847389489709517,23
10195.0,0.0039100684261974585,(-13934.316382197787+610.2176991120726j),27.26817486395815,30
10195.0,0.004887585532746823,(-5734.5149185171+7056.639783000743j),17.776930162802294,36
10195.0,0.005865102639296188,(-7982.886237260017-2667.687254338102j),16.45519069888557,43
10195.0,0.006842619745845552,(2728.1168193664353+8862.367075673168j),18.128572911347174,49
10195.0,0.007820136852394917,(7877.623999207415-664.3574104966915j),15.455696129484298,59
10195.0,0.00879765395894428,(5348.719329411333+1266.08224167081j),10.745890094456009,69
10195.0,0.009775171065493646,(3906.5199004970686+2021.821741213146j),8.59963103737031,74
10195.0,0.010752688172043012,(5927.2014597210145+2657.7304979085498j),12.69948579504169,79
10195.0,0.011730205278592375,(1893.1652932070638-5298.495472543658j),11.000108904920483,87
10195.0,0.012707722385141739,(3951.461813618608-741.7587910777149j),7.86017525728364,92
10195.0,0.013685239491691105,(477.4053316200949-5884.693089022321j),11.54257375120625,100
10195.0,0.01466275659824047,(-4810.753274206911+1649.2646870715828j),9.942540007011333,108
10195.0,0.015640273704789834,(-3088.753922879413+458.48522222452686j),6.104783176929232,115
10195.0,0.016617790811339198,(-2678.2095271249823-1090.2292687335253j),5.653195716089064,120
10197.0,0.0,(76400-0j),282.962962962963,0
10197.0,0.003703703703703704,(-5216.732868542808+4504.651481345347j),51.05535702489468,8
10197.0,0.007407407407407408,(-592.550969895046+4679.836289631022j),34.94222890357918,13
10197.0,0.011111111111111112,(1139.466991693574-1569.6454786722556j),14.367643792261646,23
10197.0,0.014814814814814815,(-2072.330294410519+649.1034866551821j),16.08599691885766,30
10197.0,0.018518518518518517,(-295.41775773136055+778.6678375381985j),6.169064166575611,37
10197.0,0.022222222222222223,(622.7588647481056+1167.2219940413302j),9.799739049173123,43
10197.0,0.02592592592592593,(-6.61215907336279-1056.0146097754016j),7.82248378037277,48
10197.0,0.02962962962962963,(-777.9437847836183-353.4075851829699j),6.3292967580301465,53
10197.0,0.03333333333333333,(-536.0248981659421+980.5567949073056j),8.277804522262526,60
10197.0,0.037037037037037035,(518.8549183151475+390.1736362245904j),4.808804754201919,69
10197.0,0.040740740740740744,(-285.5688633817325-90.94362755999907j),2.220002831556993,74
10197.0,0.044444444444444446,(-221.2035757695843+296.04295440488505j),2.7374600263139115,79
10197.0,0.04814814814814815,(-483.1685497011303+529.4116248427606j),5.309248683935498,86
10197.0,0.05185185185185186,(110.8039313039496+573.1523740191251j),4.324182519291534,94
10197.0,0.05555555555555556,(-450.3183816432123-339.4617841390364j),4.177284891706715,103
10197.0,0.05925925925925926,(-382.92143286373914-52.597006500896725j),2.8630877155443923,108
10197.0,0.06296296296296297,(-193.1943370333247+360.39578584760636j),3.028979141599476,114
10198.0,0.0,(141620-0j),264.2164179104478,0
10198.0,0.0018656716417910447,(-6248.281898627528+3545.1035575172245j),26.805692249539515,16
10198.0,0.0037313432835820895,(-1160.2113313883206+7079.365567648882j),26.767936645352183,24
10198.0,0.005597014925373134,(5273.64564697815+424.2595479892627j),19.74135728720534,35
10198.0,0.007462686567164179,(2656.7048407934744-1809.3132429512937j),11.993639612460244,43
10198.0,0.009328358208955223,(-1108.430672245578-2262.8208218188424j),9.401931227096908,50
10198.0,0.011194029850746268,(-2957.991231007164-1646.5785827351328j),12.632089547740405,59
10198.0,0.013059701492537313,(1430.171561203706+1322.7605887317561j),7.269022820909964,66
10198.0,0.014925373134328358,(357.59776139859537+1943.6267418966927j),7.37406433984977,79
10198.0,0.016791044776119403,(1306.0308018698202+116.77727668481629j),4.892690907053706,89
10198.0,0.018656716417910446,(1103.235760264024-1435.783899014733j),6.756312431869471,95
10198.0,0.020522388059701493,(-1303.2658302302548+236.30394623086025j),4.942222112834705,106
10198.0,0.022388059701492536,(-184.33973775000106-770.3968672214994j),2.9557620306088377,112
10198.0,0.024253731343283583,(-1114.8155760898721+1202.2943079924503j),6.117952790172324,119
10198.0,0.026119402985074626,(-828.8263319055968+863.4112145814241j),4.465830292654228,127
10198.0,0.027985074626865673,(-326.4579293959698-796.7953046356174j),3.2129824112637295,133
10198.0,0.029850746268656716,(895.5179546742925-683.7028478143662j),4.204020194928154,141
10198.0,0.03171641791044776,(-819.5961457248866-107.03669775371986j),3.084163898352006,150
10271.0,0.0,(254008-0j),41.221681272314186,0
10271.0,0.0001622849724115547,(19814.36985811172-56694.30812191318j),19.49272575800561,9
10271.0,0.0003245699448231094,(-1682.4082494111863-33622.51826537839j),10.926512249131527,16
10271.0,0.0004868549172346641,(5569.626589989113-24390.931230666127j),8.120336999528375,22
10271.0,0.0006491398896462187,(8052.880902875453-19100.63935780719j),6.727946766164352,28
10271.0,0.0008114248620577734,(-4069.5579735192914-20567.173167301426j),6.804908370276047,35
10271.0,0.0009737098344693282,(4523.747549679098-10415.411309369623j),3.6856212009693223,41
10271.0,0.0011359948068808828,(-8485.679002652683-16034.225582959378j),5.888088289656316,48
10271.0,0.0012982797792924375,(8920.183723457278-13845.64736905536j),5.345772704302,54
10271.0,0.0014605647517039922,(-3719.0087736855776-19514.869383958354j),6.447932642744277,61
10271.0,0.0016228497241155468,(-3530.5509723405175-12381.944497250213j),4.178985696792637,67
10271.0,0.0017851346965271015,(-10358.592099071122-10270.914473262406j),4.734630229517276,74
10271.0,0.0019474196689386564,(-15648.04851730552-13382.128772620526j),6.682853334505636,81
10271.0,0.002109704641350211,(-1201.3875544180214-7846.855568152859j),2.5765308837073158,88
10271.0,0.0022719896137617657,(-13328.612991303165-4297.719282897022j),4.545396858968803,94
10271.0,0.00243427458617332,(-7231.893146707307-7168.486901394153j),3.3050000290668993,101
10271.0,0.002596559558584875,(-5258.237909234271-575.6667833317586j),1.7168632811090172,107
10271.0,0.00275884453099643,(-4263.049586764408-7200.791716890667j),2.716031729048308,113
10276.0,0.0,(254008-0j),48.217160212604405,0
10276.0,0.00018982536066818528,(10194.698695195275-58539.28180107392j),22.5589832156955,8
10276.0,0.00037965072133637056,(10024.07902510939-31950.486579075976j),12.713004218234765,13
10276.0,0.0005694760820045559,(3070.304947967139-24727.472620138633j),9.459892519138048,19
10276.0,0.0007593014426727411,(7534.602231376692-19469.927145498204j),7.925960515558246,24
10276.0,0.0009491268033409263,(-4881.465311606046-20346.508936997223j),7.9437695395596695,30
10276.0,0.0011389521640091118,(4767.178274704523-10220.324402752774j),4.281494402334244,35
10276.0,0.001328777524677297,(-8155.907432682901-16278.115393842214j),6.912311295168353,41
